timestep,plant,generation_mw
2024-01-08 17:00:00,SE4_solar,0.0
2024-01-08 18:00:00,SE1_hydro,2459.56
2024-01-08 18:00:00,SE1_wind,2119.9
2024-01-08 18:00:00,SE1_chp_district,0.0
2024-01-08 18:00:00,SE1_chp_industry,0.0
2024-01-08 18:00:00,SE1_gasturbine,0.0
2024-01-08 18:00:00,SE1_solar,0.0
2024-01-08 18:00:00,SE2_hydro,3955.7
2024-01-08 18:00:00,SE2_wind,4300.71
2024-01-08 18:00:00,SE2_chp_district,48.67
2024-01-08 18:00:00,SE2_chp_industry,423.2
2024-01-08 18:00:00,SE2_gasturbine,0.0
2024-01-08 18:00:00,SE2_solar,0.0
2024-01-08 18:00:00,SE3_hydro,1750.65
2024-01-08 18:00:00,SE3_nuclear,6304.0
2024-01-08 18:00:00,SE3_wind,1292.92
2024-01-08 18:00:00,SE3_chp_district,1600.8
2024-01-08 18:00:00,SE3_chp_industry,420.0
2024-01-08 18:00:00,SE3_gasturbine,0.1
2024-01-08 18:00:00,SE3_solar,0.0
2024-01-08 18:00:00,SE4_hydro,207.8
2024-01-08 18:00:00,SE4_wind,598.0
2024-01-08 18:00:00,SE4_chp_district,368.0
2024-01-08 18:00:00,SE4_chp_industry,332.0
2024-01-08 18:00:00,SE4_gasturbine,0.0
2024-01-08 18:00:00,SE4_condensing,0.0
2024-01-08 18:00:00,SE4_solar,0.0
2024-01-08 19:00:00,SE1_hydro,2441.26
2024-01-08 19:00:00,SE1_wind,2168.67
2024-01-08 19:00:00,SE1_chp_district,0.0
2024-01-08 19:00:00,SE1_chp_industry,93.6
2024-01-08 19:00:00,SE1_gasturbine,0.0
2024-01-08 19:00:00,SE1_solar,0.0
2024-01-08 19:00:00,SE2_hydro,3758.52
2024-01-08 19:00:00,SE2_wind,4305.42
2024-01-08 19:00:00,SE2_chp_district,185.6
2024-01-08 19:00:00,SE2_chp_industry,423.2
2024-01-08 19:00:00,SE2_gasturbine,0.0
2024-01-08 19:00:00,SE2_solar,0.0
2024-01-08 19:00:00,SE3_hydro,1659.05
2024-01-08 19:00:00,SE3_nuclear,6304.0
2024-01-08 19:00:00,SE3_wind,1247.07
2024-01-08 19:00:00,SE3_chp_district,1600.8
2024-01-08 19:00:00,SE3_chp_industry,420.0
2024-01-08 19:00:00,SE3_gasturbine,0.1
2024-01-08 19:00:00,SE3_solar,0.0
2024-01-08 19:00:00,SE4_hydro,207.66
2024-01-08 19:00:00,SE4_wind,597.86
2024-01-08 19:00:00,SE4_chp_district,368.0
2024-01-08 19:00:00,SE4_chp_industry,332.0
2024-01-08 19:00:00,SE4_gasturbine,0.0
2024-01-08 19:00:00,SE4_condensing,0.0
2024-01-08 19:00:00,SE4_solar,0.0
2024-01-08 20:00:00,SE1_hydro,2449.64
2024-01-08 20:00:00,SE1_wind,2239.74
2024-01-08 20:00:00,SE1_chp_district,0.0
2024-01-08 20:00:00,SE1_chp_industry,93.6
2024-01-08 20:00:00,SE1_gasturbine,0.0
2024-01-08 20:00:00,SE1_solar,0.0
2024-01-08 20:00:00,SE2_hydro,3397.03
2024-01-08 20:00:00,SE2_wind,4363.86
2024-01-08 20:00:00,SE2_chp_district,185.6
2024-01-08 20:00:00,SE2_chp_industry,423.2
2024-01-08 20:00:00,SE2_gasturbine,0.0
2024-01-08 20:00:00,SE2_solar,0.0
2024-01-08 20:00:00,SE3_hydro,1426.81
2024-01-08 20:00:00,SE3_nuclear,6304.0
2024-01-08 20:00:00,SE3_wind,1222.66
2024-01-08 20:00:00,SE3_chp_district,1600.8
2024-01-08 20:00:00,SE3_chp_industry,420.0
2024-01-08 20:00:00,SE3_gasturbine,0.1
2024-01-08 20:00:00,SE3_solar,0.0
2024-01-08 20:00:00,SE4_hydro,207.65
