timestep,plant,generation_mw
2024-07-15 16:00:00,SE2_solar,12.97
2024-07-15 16:00:00,SE3_hydro,1385.77
2024-07-15 16:00:00,SE3_nuclear,4716.0
2024-07-15 16:00:00,SE3_wind,606.86
2024-07-15 16:00:00,SE3_chp_district,0.0
2024-07-15 16:00:00,SE3_chp_industry,0.0
2024-07-15 16:00:00,SE3_gasturbine,0.0
2024-07-15 16:00:00,SE3_solar,116.4
2024-07-15 16:00:00,SE4_hydro,206.16
2024-07-15 16:00:00,SE4_wind,489.56
2024-07-15 16:00:00,SE4_chp_district,0.0
2024-07-15 16:00:00,SE4_chp_industry,0.0
2024-07-15 16:00:00,SE4_gasturbine,0.0
2024-07-15 16:00:00,SE4_condensing,0.0
2024-07-15 16:00:00,SE4_solar,145.6
2024-07-15 17:00:00,SE1_hydro,2493.05
2024-07-15 17:00:00,SE1_wind,97.18
2024-07-15 17:00:00,SE1_chp_district,0.0
2024-07-15 17:00:00,SE1_chp_industry,0.0
2024-07-15 17:00:00,SE1_gasturbine,0.0
2024-07-15 17:00:00,SE1_solar,0.49
2024-07-15 17:00:00,SE2_hydro,4225.33
2024-07-15 17:00:00,SE2_wind,609.16
2024-07-15 17:00:00,SE2_chp_district,0.0
2024-07-15 17:00:00,SE2_chp_industry,0.0
2024-07-15 17:00:00,SE2_gasturbine,0.0
2024-07-15 17:00:00,SE2_solar,6.31
2024-07-15 17:00:00,SE3_hydro,1538.83
2024-07-15 17:00:00,SE3_nuclear,4715.0
2024-07-15 17:00:00,SE3_wind,522.01
2024-07-15 17:00:00,SE3_chp_district,0.0
2024-07-15 17:00:00,SE3_chp_industry,0.0
2024-07-15 17:00:00,SE3_gasturbine,0.0
2024-07-15 17:00:00,SE3_solar,53.72
2024-07-15 17:00:00,SE4_hydro,211.58
2024-07-15 17:00:00,SE4_wind,388.74
2024-07-15 17:00:00,SE4_chp_district,0.0
2024-07-15 17:00:00,SE4_chp_industry,0.0
2024-07-15 17:00:00,SE4_gasturbine,0.0
2024-07-15 17:00:00,SE4_condensing,0.0
2024-07-15 17:00:00,SE4_solar,72.23
2024-07-15 18:00:00,SE1_hydro,2450.54
2024-07-15 18:00:00,SE1_wind,99.15
2024-07-15 18:00:00,SE1_chp_district,0.0
2024-07-15 18:00:00,SE1_chp_industry,0.0
2024-07-15 18:00:00,SE1_gasturbine,0.0
2024-07-15 18:00:00,SE1_solar,0.27
2024-07-15 18:00:00,SE2_hydro,4085.92
2024-07-15 18:00:00,SE2_wind,545.19
2024-07-15 18:00:00,SE2_chp_district,0.0
2024-07-15 18:00:00,SE2_chp_industry,0.0
2024-07-15 18:00:00,SE2_gasturbine,0.0
2024-07-15 18:00:00,SE2_solar,1.99
2024-07-15 18:00:00,SE3_hydro,1539.1
2024-07-15 18:00:00,SE3_nuclear,4715.0
2024-07-15 18:00:00,SE3_wind,471.54
2024-07-15 18:00:00,SE3_chp_district,0.0
2024-07-15 18:00:00,SE3_chp_industry,0.0
2024-07-15 18:00:00,SE3_gasturbine,0.0
2024-07-15 18:00:00,SE3_solar,15.64
2024-07-15 18:00:00,SE4_hydro,210.97
2024-07-15 18:00:00,SE4_wind,332.02
2024-07-15 18:00:00,SE4_chp_district,0.0
2024-07-15 18:00:00,SE4_chp_industry,0.0
2024-07-15 18:00:00,SE4_gasturbine,0.0
2024-07-15 18:00:00,SE4_condensing,0.0
2024-07-15 18:00:00,SE4_solar,17.23
2024-07-15 19:00:00,SE1_hydro,2409.76
2024-07-15 19:00:00,SE1_wind,104.52
2024-07-15 19:00:00,SE1_chp_district,0.0
2024-07-15 19:00:00,SE1_chp_industry,0.0
2024-07-15 19:00:00,SE1_gasturbine,0.0
2024-07-15 19:00:00,SE1_solar,0.08
2024-07-15 19:00:00,SE2_hydro,3972.37
2024-07-15 19:00:00,SE2_wind,606.53
2024-07-15 19:00:00,SE2_chp_district,0.0
2024-07-15 19:00:00,SE2_chp_industry,0.0
2024-07-15 19:00:00,SE2_gasturbine,0.0
2024-07-15 19:00:00,SE2_solar,0.47
2024-07-15 19:00:00,SE3_hydro,1386.16
2024-07-15 19:00:00,SE3_nuclear,4716.0
2024-07-15 19:00:00,SE3_wind,464.79
2024-07-15 19:00:00,SE3_chp_district,0.0
2024-07-15 19:00:00,SE3_chp_industry,0.0
2024-07-15 19:00:00,SE3_gasturbine,0.0
2024-07-15 19:00:00,SE3_solar,1.74
2024-07-15 19:00:00,SE4_hydro,209.66
2024-07-15 19:00:00,SE4_wind,272.93
2024-07-15 19:00:00,SE4_chp_district,0.0
2024-07-15 19:00:00,SE4_chp_industry,0.0
